INSPEED	ENDANGLE	TOTALTICKS	DRIFTTICKS	OUTSPEED	OUTOFFSETX	OUTOFFSETY
700	1.5207502086970468	88	45	732.3286743164062	-250.29998779296875	486.239990234375
700	1.6964869379957737	94	50	679.4752807617188	-273.6199951171875	499.47998046875
700	1.8765377879103244	100	55	621.779052734375	-294.67999267578125	511.429931640625
700	2.061094987388474	106	60	560.41943359375	-313.7099914550781	523.1298828125
700	2.250062215324265	112	65	496.724853515625	-331.3699951171875	535.2899169921875
700	2.4513971686323703	119	70	439.8420715332031	-352.0299987792969	546.3798828125
700	2.6492807745894016	125	75	376.0191650390625	-369.72998046875	560.4998779296875
700	2.8498487353285373	131	80	313.94500732421875	-390.0099792480469	575.18994140625
700	3.0601957917173923	138	85	264.14422607421875	-415.53997802734375	587.199951171875
700	3.2659410119017185	145	90	220.03575134277344	-445.29998779296875	596.929931640625
700	3.4625781655272068	151	95	182.40023803710938	-467.3499755859375	602.719970703125
700	3.2113888144453586	153	100	227.96588134765625	-487.0799865722656	612.3199462890625
700	3.245136368270737	156	105	243.7159881591797	-502.6299743652344	608.9599609375
700	3.3085089802702488	160	110	256.45416259765625	-517.75	602.7698974609375
700	3.6572978377302707	164	115	209.8701934814453	-516.2999877929688	586.89990234375
700	4.122573363777024	166	120	134.1278076171875	-503.489990234375	585.669921875
700	4.362833100553376	163	125	37.73094940185547	-501.989990234375	607.6600341796875
700	4.418056416507584	156	130	-70.64677429199219	-504.19000244140625	631.8499755859375
700	4.30051513313852	151	135	-188.70030212402344	-505.9700012207031	646.60009765625
700	4.240402269359452	149	140	-297.6075134277344	-506.6099853515625	651.9599609375
700	4.245771187539917	149	145	-360.61761474609375	-509.05999755859375	653.85009765625
750	1.032464905581202	68	30	858.6441040039062	-163.86000061035156	440.6900634765625
750	1.2018739422175546	75	35	825.6466064453125	-197.5699920654297	468.8199462890625
750	1.3763641556117197	82	40	784.9143676757812	-230.76998901367188	491.2999267578125
750	1.556127711138453	89	45	737.6248779296875	-261.97998046875	508.64990234375
750	1.7343571066816867	95	50	679.4942626953125	-284.3899841308594	521.7899169921875
750	1.9169967055281223	101	55	616.689697265625	-304.2799987792969	534.2398681640625
750	2.103758800025803	107	60	550.7599487304688	-322.2099914550781	546.8299560546875
750	2.2947394728621067	113	65	483.0841064453125	-339.0799865722656	560.4798583984375
750	2.4898426413496555	119	70	414.91082763671875	-356.04998779296875	575.579833984375
750	2.6974093794783176	126	75	356.18682861328125	-377.16998291015625	589.7198486328125
750	2.898360836501938	132	80	291.82293701171875	-398.79998779296875	606.56005859375
750	3.1164736628492893	140	85	250.31166076660156	-427.8599853515625	618.360107421875
750	3.312439787383896	147	90	210.41168212890625	-458.1499938964844	628.590087890625
750	3.515979874130112	152	95	163.1650390625	-474.3999938964844	636.9600830078125
750	3.1526181578596653	153	100	249.17984008789062	-496.6499938964844	642.900146484375
750	3.2220307469328464	156	105	251.76710510253906	-511.6399841308594	639.0301513671875
750	3.3418730378111423	160	110	252.95408630371094	-523.469970703125	629.16015625
750	3.844155836101395	164	115	179.62954711914062	-512.5599975585938	614.119873046875
750	4.24759279489122	164	120	94.6611099243164	-502.7799987792969	627.08984375
750	4.3672433078249515	157	125	-31.173778533935547	-503.30999755859375	655.68994140625
750	4.30051513313852	151	130	-120.53604125976562	-505.1600036621094	676.1300048828125
750	4.215283322330338	148	135	-260.0684509277344	-506.54998779296875	685.5899658203125
750	4.1879593014677585	147	140	-346.6409912109375	-507.72998046875	689.0098876953125
750	4.191027271743637	147	145	-407.2814025878906	-509.3199768066406	690.2401123046875
800	1.0561458309504648	69	30	880.6224975585938	-174.9199981689453	465.14990234375
800	1.228143378100123	76	35	842.09765625	-209.39999389648438	492.7100830078125
800	1.4052223404261728	83	40	795.905029296875	-242.62998962402344	514.570068359375
800	1.5811507582624973	89	45	737.863525390625	-267.17999267578125	530.3699951171875
800	1.7677211642225803	96	50	680.0012817382812	-294.75	544.5999755859375
800	1.9523739695509494	102	55	612.4518432617188	-313.4599914550781	557.5899658203125
800	2.1412453532179416	108	60	542.093017578125	-330.2699890136719	571.3399658203125
800	2.334239470954758	114	65	470.47357177734375	-346.239990234375	586.6199951171875
800	2.5308766245802463	120	70	399.0560302734375	-363.0699768066406	603.760009765625
800	2.739593851562363	127	75	337.646728515625	-384.5699768066406	620.239990234375
800	2.949653255935532	134	80	280.3799743652344	-409.3500061035156	637.1900634765625
800	3.1545356392820896	141	85	228.7823944091797	-439.53997802734375	652.949951171875
800	3.3503099560698093	148	90	194.32733154296875	-466.72998046875	662.6600341796875
800	3.119925129409653	150	95	233.4156951904297	-487.7599792480469	676.1099853515625
800	3.1149397969206394	153	100	261.06719970703125	-505.5699768066406	674.3900146484375
800	3.196048963065964	156	105	256.4194030761719	-521.5199584960938	671.97998046875
800	3.499489533897263	161	110	229.85003662109375	-525.260009765625	652.530029296875
800	4.054790604110581	163	115	135.90798950195312	-508.4599914550781	648.3499755859375
800	4.279614645238739	160	120	43.42414855957031	-504.2799987792969	674.0400390625
800	4.302336740489823	152	125	-74.21813201904297	-504.2200012207031	701.820068359375
800	4.181344020362717	147	130	-215.22744750976562	-504.79998779296875	717.6099853515625
800	4.157471406455857	146	135	-313.4300537109375	-507.8799743652344	723.9200439453125
800	4.128038156028611	145	140	-395.19183349609375	-507.7599792480469	726.0799560546875
850	1.0762793262812753	70	30	902.56884765625	-186.01998901367188	489.909912109375
850	1.2506736954066415	77	35	858.8316650390625	-221.0800018310547	517.0198974609375
850	1.4299577911708017	84	40	807.24462890625	-254.25999450683594	538.2099609375
850	1.6080913424452365	90	45	744.1564331054688	-278.1199951171875	553.7099609375
850	1.7900597929915012	96	50	675.545166015625	-298.91998291015625	568.119873046875
850	1.9759590506514133	102	55	602.9159545898438	-317.1300048828125	582.60986328125
850	2.1733631968458713	109	60	534.9478759765625	-337.8899841308594	596.60986328125
850	2.367891061302048	115	65	459.6280517578125	-353.17999267578125	613.639892578125
850	2.565966355796677	121	70	384.96734619140625	-369.8500061035156	632.919921875
850	2.7749712347944797	128	75	321.29278564453125	-391.94000244140625	651.7899169921875
850	2.9835926175077976	135	80	262.0487976074219	-418.47998046875	671.119873046875
850	3.190680015083176	143	85	220.2744598388672	-452.6499938964844	686.679931640625
850	3.3729361176451267	148	90	170.1067352294922	-473.1999816894531	699.60986328125
850	3.0408292889555515	149	95	246.33364868164062	-495.5899963378906	711.2598876953125
850	3.0754396796186985	153	100	270.1310729980469	-514.9599609375	708.4798583984375
850	3.2134979844053806	157	105	263.9845886230469	-529.719970703125	699.5399169921875
850	3.6881692290266574	161	110	192.57569885253906	-523.4199829101562	680.260009765625
850	4.133982348438126	161	115	99.93910217285156	-508.0099792480469	691.179931640625
850	4.265233594175202	155	120	-18.331912994384766	-505.44000244140625	722.0399169921875
850	4.195916819568497	148	125	-125.79473114013672	-505.17999267578125	746.0299072265625
850	4.118834304805619	145	130	-271.9870300292969	-506.3299865722656	757.2000732421875
850	4.092948365207535	144	135	-366.0599060058594	-508.03997802734375	761.919921875
850	4.096975076194626	144	140	-430.42974853515625	-510.2799987792969	764.0799560546875
900	0.9218265255305429	64	25	964.3897705078125	-160.69000244140625	482.0899658203125
900	1.0929612358424325	71	30	924.9447021484375	-197.01998901367188	515.219970703125
900	1.2692732055995126	78	35	876.15380859375	-232.62998962402344	541.699951171875
900	1.4444345672938486	84	40	814.7872314453125	-259.1099853515625	560.39990234375
900	1.630046355720383	91	45	751.6775512695312	-288.8500061035156	577.7099609375
900	1.813644635673386	97	50	678.4111938476562	-308.6199951171875	592.3299560546875
900	2.0010778784712375	103	55	601.4677734375	-325.69000244140625	607.5198974609375
900	2.1923460841139377	109	60	522.597900390625	-341.0899963378906	624.3798828125
900	2.3874492526014865	115	65	443.2859191894531	-356.489990234375	643.56982421875
900	2.594345080848557	122	70	373.42852783203125	-376.4599914550781	663.1201171875
900	2.80334984063707	129	75	307.29913330078125	-399.25	684.4000244140625
900	3.009766209121567	136	80	246.14297485351562	-427.79998779296875	706.1500244140625
900	3.2064033627470554	144	85	208.7829132080078	-461.92999267578125	722.5101318359375
900	3.0397746443708957	147	90	226.4740753173828	-484.1299743652344	741.320068359375
900	3.037281978126389	150	95	255.3109130859375	-505.239990234375	743.820068359375
900	3.0844519019087375	153	100	265.24267578125	-522.8499755859375	741.2200927734375
900	3.267091500755173	157	105	246.64247131347656	-536.9099731445312	731.4300537109375
900	3.858057546611649	161	110	163.4326171875	-520.1400146484375	711.5301513671875
900	4.162361013885361	159	115	70.28556823730469	-509.1399841308594	736.3701171875
900	4.22333674430452	151	120	-54.80612564086914	-506.489990234375	768.43994140625
900	4.100330638881546	145	125	-204.56031799316406	-505.6999816894531	788.1800537109375
900	4.050380396839005	143	130	-327.8733825683594	-506.69000244140625	796.5599365234375
900	4.056036937232834	143	135	-403.421142578125	-510.47998046875	801.0101318359375
900	4.02343987226091	142	140	-479.3114318847656	-508.5899963378906	801.3099365234375
950	0.9279624660823007	64	25	988.498046875	-164.67999267578125	502.2398681640625
950	1.1060959537837167	72	30	947.791748046875	-208.00999450683594	540.9000244140625
950	1.284037752947535	79	35	894.2189331054688	-244.0399932861328	566.9000244140625
950	1.4606372555110116	85	40	828.2349853515625	-270.2699890136719	585.219970703125
950	1.6416470885237278	91	45	755.140869140625	-292.9499816894531	601.5799560546875
950	1.8326277613600315	98	50	682.859375	-318.1000061035156	617.0699462890625
950	2.0211155295332492	104	55	601.8931884765625	-333.94000244140625	633.0599365234375
950	2.2135343432386936	110	60	519.2843017578125	-348.22998046875	651.2900390625
950	2.40959619283281	116	65	436.65673828125	-362.9599914550781	672.3299560546875
950	2.6167795538862766	123	70	364.101318359375	-382.8199768066406	694.1199951171875
950	2.8254967808683933	130	75	295.50152587890625	-406.41998291015625	717.949951171875
950	3.028557407852036	137	80	232.5887451171875	-436.8999938964844	742.1199951171875
950	3.221167910095078	145	85	199.19349670410156	-469.6199951171875	758.9000244140625
950	2.996343839164597	147	90	238.73480224609375	-492.1600036621094	777.0400390625
950	3.0049724459608615	150	95	260.4076843261719	-513.5199584960938	779.949951171875
950	3.0787953019102634	154	100	269.5823059082031	-533.239990234375	776.8800048828125
950	3.3546242594679416	158	105	237.15249633789062	-541.2699584960938	758.4599609375
950	3.9937189698179782	160	110	127.44416046142578	-518.6300048828125	751.3299560546875
950	4.157375562187058	155	115	20.093685150146484	-510.30999755859375	784.4200439453125
950	4.12621657847963	147	120	-92.34425354003906	-506.8199768066406	813.9300537109375
950	4.029671657081467	143	125	-263.17230224609375	-506.42999267578125	829.10986328125
950	4.008579421039444	142	130	-367.3116149902344	-508.8899841308594	836.4599609375
950	4.013181376453263	142	135	-440.9046325683594	-512.239990234375	840.39013671875
950	4.015002954002243	142	140	-502.55255126953125	-513.6699829101562	841.8499755859375
1000	0.9425353248927255	65	25	1014.454345703125	-175.0699920654297	527.9698486328125
1000	1.1173133095118661	72	30	964.9766845703125	-212.8300018310547	561.599853515625
1000	1.2969807823512216	79	35	905.873291015625	-248.97000122070312	588.3099365234375
1000	1.4811543663355966	86	40	839.03173828125	-281.72998046875	609.18994140625
1000	1.663697946067673	92	45	761.1429443359375	-303.5299987792969	625.3199462890625
1000	1.8496932864149631	98	50	678.416748046875	-321.55999755859375	641.4998779296875
1000	2.039331662650925	104	55	592.6251220703125	-336.92999267578125	659.169921875
1000	2.232421386237961	110	60	505.63232421875	-351.1099853515625	679.39990234375
1000	2.4368243098219455	117	65	427.04046630859375	-369.25	700.8199462890625
1000	2.6361460566481174	123	70	343.02197265625	-386.7699890136719	727.119873046875
1000	2.852341401573044	131	75	280.9292907714844	-414.03997802734375	751.5699462890625
1000	3.0603875994642795	139	80	226.16921997070312	-448.41998291015625	776.4998779296875
1000	3.2326727986296238	145	85	177.95956420898438	-475.7200012207031	796.33984375
1000	2.965760099883896	147	90	245.7362060546875	-500.3199768066406	811.85986328125
1000	2.982058632369858	150	95	263.1463317871094	-521.8300170898438	814.909912109375
1000	3.0924093604048313	154	100	263.02569580078125	-541.1499633789062	809.389892578125
1000	3.5450296282728733	159	105	206.70758056640625	-540.8599853515625	783.2398681640625
1000	4.036382842059952	158	110	95.99584197998047	-517.6400146484375	795.3299560546875
1000	4.1324483633001865	151	115	-27.304393768310547	-510.0799865722656	830.7999267578125
1000	4.03465710877977	144	120	-170.17538452148438	-506.989990234375	856.2598876953125
1000	3.994773614402634	142	125	-304.6513671875	-508.78997802734375	868.6400146484375
1000	3.9720514893492282	141	130	-406.76104736328125	-510.69000244140625	874.8900146484375
1000	3.9756947040518344	141	135	-478.2720031738281	-513.5800170898438	878.35986328125
1000	3.976845192905289	141	140	-540.0831298828125	-514.6599731445312	879.449951171875
1050	0.9623812874171396	66	25	1037.882080078125	-186.77999877929688	552.9398193359375
1050	1.1399394710871835	73	30	982.937744140625	-225.45999145507812	585.75
1050	1.3219079216334482	80	35	918.3446655273438	-261.7599792480469	611.489990234375
1050	1.5024382313105722	86	40	841.46826171875	-286.9499816894531	629.969970703125
1050	1.692651975150925	93	45	763.2705688476562	-314.53997802734375	647.5599365234375
1050	1.8808522105177463	99	50	675.664794921875	-331.1600036621094	664.169921875
1050	2.072312104698044	105	55	585.4682006835938	-345.1499938964844	682.9801025390625
1050	2.2671277403791965	111	60	494.53668212890625	-358.2099914550781	705.0101318359375
1050	2.4650113463362278	117	65	404.5084228515625	-372.8599853515625	730.6700439453125
1050	2.6727697730024875	124	70	325.77392578125	-394.0699768066406	757.7200927734375
1050	2.887622940536362	132	75	261.55572509765625	-423.0899963378906	785.1400146484375
1050	3.082246768470627	140	80	209.57679748535156	-460.1300048828125	811.9901123046875
1050	2.9616374850233615	144	85	216.61593627929688	-485.1099853515625	836.9400634765625
1050	2.898744332786423	147	90	268.41668701171875	-509.6499938964844	843.880126953125
1050	2.9406411528547824	150	95	276.6453552246094	-530.9599609375	846.510009765625
1050	3.045335400100571	154	100	276.65362548828125	-550.8800048828125	841.550048828125
1050	3.7666898250540317	158	105	158.26011657714844	-534.1699829101562	811.0001220703125
1050	4.058242070670945	156	110	68.7852783203125	-516.6099853515625	838.9600830078125
1050	4.082306373115403	147	115	-63.61233139038086	-509.6099853515625	874.669921875
1050	3.980584251876694	142	120	-232.37835693359375	-508.17999267578125	895.10009765625
1050	3.9384956836660923	140	125	-363.4141845703125	-508.739990234375	904.929931640625
1050	3.9445357203444065	140	130	-446.54449462890625	-512.9500122070312	911.260009765625
1050	3.913472640510422	139	135	-529.1006469726562	-511.55999755859375	912.0399169921875
1100	0.9802138050410409	67	25	1061.1890869140625	-198.61000061035156	578.1300048828125
1100	1.1599771221491952	74	30	1001.0680541992188	-238.1199951171875	610.0799560546875
1100	1.3440548618647714	81	35	931.2039184570312	-274.5199890136719	634.8599853515625
1100	1.5267903049800058	87	40	849.187255859375	-299.0	652.699951171875
1100	1.7128813147505344	93	45	760.5869140625	-318.8399963378906	669.7999267578125
1100	1.9023280024488987	99	50	667.6506958007812	-334.8500061035156	687.8900146484375
1100	2.0948424220045627	105	55	572.5701904296875	-348.3299865722656	708.6199951171875
1100	2.298094975944382	112	60	484.7936706542969	-365.1999816894531	731.0699462890625
1100	2.4970331072767795	118	65	391.5032043457031	-379.5699768066406	759.199951171875
1100	2.7051751494368137	125	70	309.96142578125	-401.3999938964844	789.1099853515625
1100	2.91763149499498	133	75	243.65025329589844	-432.6099853515625	819.469970703125
1100	3.102572071548325	141	80	197.38356018066406	-469.04998779296875	846.6300048828125
1100	2.874488222595078	144	85	249.67266845703125	-494.3999938964844	869.6199951171875
1100	2.887239444251877	147	90	269.474609375	-518.5599975585938	877.010009765625
1100	2.966910588737351	151	95	278.4158935546875	-541.1599731445312	875.219970703125
1100	3.188954341407639	155	100	249.19482421875	-557.7699584960938	863.27001953125
1100	3.8974617004355014	157	105	125.33794403076172	-529.3499755859375	848.0999755859375
1100	4.044340360160691	151	110	8.583000183105469	-515.2899780273438	885.8800048828125
1100	3.9830769777258457	143	115	-130.6959991455078	-508.92999267578125	916.8900146484375
1100	3.92373113631807	140	120	-293.625732421875	-508.6499938964844	932.809814453125
1100	3.908199536796433	139	125	-405.0668029785156	-511.0	941.8599853515625
1100	3.9127056479414524	139	130	-486.0516357421875	-514.7999877929688	947.530029296875
1100	3.880971419807297	138	135	-566.299560546875	-512.8800048828125	947.5
1150	0.9959370334956308	68	25	1084.5018310546875	-210.6699981689453	603.590087890625
1150	1.1777137955042978	75	30	1019.3200073242188	-250.86000061035156	634.599853515625
1150	1.3584357937190195	81	35	940.3717651367188	-279.72998046875	655.639892578125
1150	1.5481700142237802	88	40	857.4371337890625	-310.9100036621094	675.639892578125
1150	1.7362744688948215	94	45	764.0747680664062	-329.5199890136719	692.619873046875
1150	1.9270634531935276	100	50	666.7598876953125	-344.07000732421875	711.2899169921875
1150	2.121111857887131	106	55	567.6051635742188	-356.19000244140625	733.2698974609375
1150	2.3181326270063938	112	60	468.67913818359375	-368.30999755859375	759.5198974609375
1150	2.5255076765974582	119	65	379.9733581542969	-386.05999755859375	788.35986328125
1150	2.733649599548203	126	70	295.6455383300781	-408.7599792480469	821.079833984375
1150	2.9517625451048435	135	75	237.2223358154297	-443.8599853515625	852.869873046875
1150	3.1219385743101657	142	80	186.8336181640625	-476.8499755859375	881.5098876953125
1150	2.8363305211027683	144	85	260.8539733886719	-502.7699890136719	903.599853515625
1150	2.899415481086594	148	90	269.7203674316406	-528.9099731445312	910.6298828125
1150	3.0302832007368625	152	95	263.9837646484375	-551.260009765625	905.7899169921875
1150	3.3597055554350437	156	100	221.60800170898438	-560.2099609375	884.0499267578125
1150	3.9251692175825657	155	105	95.59135437011719	-527.47998046875	891.1998291015625
1150	4.01298962831102	147	110	-36.14558410644531	-514.1900024414062	930.39990234375
1150	3.924785721298081	141	115	-194.4376983642578	-509.9700012207031	956.659912109375
1150	3.892188656326157	139	120	-336.498046875	-510.94000244140625	970.669921875
1150	3.8748354792555393	138	125	-446.2921142578125	-512.7999877929688	978.6099853515625
1150	3.877903449531418	138	130	-525.4895629882812	-516.2099609375	983.7099609375
1150	3.8787662863691867	138	135	-591.0075073242188	-517.8900146484375	985.81005859375
1200	1.004757328829493	68	25	1105.29833984375	-215.6199951171875	623.56005859375
1200	1.1881639202448984	75	30	1034.6375732421875	-256.1000061035156	655.219970703125
1200	1.3757890899989267	82	35	954.1646728515625	-292.3299865722656	679.6500244140625
1200	1.5616883476588388	88	40	861.6593017578125	-315.4499816894531	697.72998046875
1200	1.750367867942673	94	45	763.1664428710938	-333.44000244140625	715.9200439453125
1200	1.9422113776167453	100	50	660.8541259765625	-347.44000244140625	736.1600341796875
1200	2.136931169029099	106	55	557.140869140625	-359.19000244140625	760.0299072265625
1200	2.342005240913254	113	60	461.7894287109375	-374.8999938964844	786.72998046875
1200	2.550243127342087	120	65	370.155517578125	-392.4100036621094	818.139892578125
1200	2.7574263691862644	127	70	283.3465881347656	-416.0299987792969	853.8199462890625
1200	2.971224892135483	136	75	222.86471557617188	-453.5799865722656	888.72998046875
1200	3.1377576470335544	143	80	176.8731689453125	-483.7799987792969	917.3099365234375
1200	2.841507661338669	144	85	252.5521240234375	-510.6199951171875	939.389892578125
1200	2.858093845840317	147	90	271.13397216796875	-535.3900146484375	945.489990234375
1200	3.028365719314438	152	95	262.5296630859375	-559.72998046875	938.2899169921875
1200	3.5206776738127292	156	100	190.50949096679688	-557.5899658203125	909.5499267578125
1200	3.9508634090384067	154	105	78.47672271728516	-526.7999877929688	933.5299072265625
1200	3.9608342528303684	144	110	-65.11900329589844	-513.989990234375	973.1500244140625
1200	3.865152227874619	139	115	-256.94390869140625	-510.1399841308594	995.3699951171875
1200	3.8578657984694065	138	120	-378.9861755371094	-512.7699584960938	1008.5
1200	3.838019955154282	137	125	-487.046630859375	-514.1300048828125	1015.3799438476562
1200	3.8396497845610202	137	130	-564.532958984375	-517.1199951171875	1019.8999633789062
1200	3.8398415327032627	137	135	-628.7145385742188	-518.4299926757812	1021.5899658203125
1250	1.016262217364039	69	25	1129.150146484375	-227.64999389648438	649.800048828125
1250	1.2012027939173837	76	30	1053.8836669921875	-268.7599792480469	680.47998046875
1250	1.3848010738703866	82	35	964.950439453125	-297.1600036621094	701.469970703125
1250	1.5774116396864475	89	40	871.843505859375	-327.17999267578125	721.510009765625
1250	1.7673375487288059	95	45	769.0736083984375	-343.8500061035156	739.7099609375
1250	1.9604275107344211	101	50	662.7689819335938	-356.3500061035156	760.5799560546875
1250	2.156009900565964	107	55	555.4631958007812	-366.739990234375	785.8099365234375
1250	2.3543729662855686	113	60	448.9307861328125	-377.989990234375	816.3299560546875
1250	2.5621313929518283	120	65	353.65460205078125	-396.1399841308594	850.260009765625
1250	2.7766970276793064	128	70	273.11517333984375	-423.2699890136719	887.0899658203125
1250	2.9809081435164035	137	75	212.75567626953125	-463.1199951171875	924.9599609375
1250	2.8383438467939914	141	80	224.3303985595703	-490.69000244140625	959.3999633789062
1250	2.827701795097214	145	85	264.6811828613281	-519.8800048828125	972.6699829101562
1250	2.848314750190598	148	90	281.2444152832031	-545.1400146484375	978.9599609375
1250	3.039199459548813	153	95	264.21990966796875	-569.8699951171875	971.6799926757812
1250	3.662283289428574	156	100	161.76712036132812	-553.9599609375	942.6499633789062
1250	3.929771172996384	151	105	40.259090423583984	-526.5899658203125	978.469970703125
1250	3.9015842556913913	142	110	-105.09107971191406	-515.25	1014.9099731445312
1250	3.8284325480421604	138	115	-299.6983642578125	-512.0599975585938	1034.1400146484375
1250	3.819803881641251	137	120	-420.628173828125	-514.2000122070312	1046.1199951171875
1250	3.797465312476975	136	125	-527.0606689453125	-515.010009765625	1052.010009765625
1250	3.7978488087614597	136	130	-603.1105346679688	-517.5800170898438	1056.0400390625
1250	3.8297747850378574	137	135	-653.6471557617188	-522.8399658203125	1060.8701171875
1300	1.0208641727778573	69	25	1151.0006103515625	-232.1599884033203	670.510009765625
1300	1.2068592747065683	76	30	1070.725830078125	-273.57000732421875	702.0699462890625
1300	1.3968812664363046	83	35	980.4796752929688	-309.66998291015625	726.260009765625
1300	1.5846979498823703	89	40	878.6411743164062	-331.5199890136719	744.72998046875
1300	1.7755827784498752	95	45	770.8157958984375	-347.6600036621094	764.0899658203125
1300	1.9688644289930881	101	50	659.96630859375	-359.6000061035156	786.43994140625
1300	2.1647345900496067	107	55	548.4075927734375	-369.739990234375	813.5799560546875
1300	2.3707673430403293	114	60	446.00909423828125	-384.47998046875	844.3499755859375
1300	2.5788135409315647	121	65	347.9853515625	-402.3199768066406	880.7900390625
1300	2.7919409155806125	129	70	264.9325866699219	-430.29998779296875	920.6400146484375
1300	2.9863729357679905	138	75	206.88710021972656	-470.8799743652344	960.5900268554688
1300	2.7919409155806125	141	80	238.0686798095703	-497.4700012207031	994.8200073242188
1300	2.794146049018723	145	85	271.669677734375	-527.0199584960938	1008.47998046875
1300	2.8573268532713474	149	90	280.2654724121094	-554.5599975585938	1014.989990234375
1300	3.004780757423264	153	95	268.86187744140625	-578.6300048828125	1008.8699951171875
1300	3.748953151698929	155	100	132.76275634765625	-550.75	981.52001953125
1300	3.90954177379213	148	105	1.6322784423828125	-526.2899780273438	1022.77001953125
1300	3.838403451438767	140	110	-169.19027709960938	-515.8699951171875	1055.5400390625
1300	3.815297830100876	138	115	-323.6561279296875	-516.0999755859375	1074.0400390625
1300	3.77876989841066	136	120	-461.58428955078125	-515.1699829101562	1083.550048828125
1300	3.7850975871046604	136	125	-551.991943359375	-519.0800170898438	1091.47998046875
1300	3.785193490978104	136	130	-628.0895385742188	-521.6900024414062	1095.52001953125
1300	3.7846182465513767	136	135	-692.6072998046875	-522.6499633789062	1096.8299560546875
1350	0.6638302048060556	51	20	1296.7021484375	-131.34999084472656	556.280029296875
1350	1.0277671058985849	70	25	1176.015380859375	-243.9499969482422	697.77001953125
1350	1.2147211273524423	77	30	1091.6705322265625	-286.0799865722656	728.3699951171875
1350	1.4003326137873788	83	35	993.6353149414062	-314.0799865722656	749.2200927734375
1350	1.5889165282209934	89	40	886.9404907226562	-335.5799865722656	768.6199951171875
1350	1.785937058921677	96	45	779.9818115234375	-357.9100036621094	788.830078125
1350	1.9798898577650608	102	50	665.6422729492188	-368.4599914550781	811.780029296875
1350	2.176527011390549	108	55	550.7163696289062	-377.17999267578125	840.0899658203125
1350	2.375273454185349	114	60	437.35272216796875	-387.4700012207031	874.6900024414062
1350	2.5823607325514377	121	65	335.9247131347656	-405.8399963378906	913.5900268554688
1350	2.8024870037993015	130	70	259.48382568359375	-437.0	954.550048828125
1350	2.9901120543440403	139	75	203.2906036376953	-477.5899963378906	996.260009765625
1350	2.7807236790617527	142	80	247.95590209960938	-505.3599853515625	1030.27001953125
1350	2.7805318713148655	145	85	267.6163635253906	-533.6199951171875	1046.6500244140625
1350	2.852053749557358	149	90	279.7232360839844	-561.7000122070312	1049.199951171875
1350	3.0523341774900974	154	95	265.088134765625	-586.5299682617188	1038.4100341796875
1350	3.792671608920914	155	100	122.1895523071289	-550.0700073242188	1021.4800415039062
1350	3.8836558341940464	146	105	-24.481998443603516	-526.9400024414062	1065.7900390625
1350	3.7967942237814487	139	110	-211.55747985839844	-517.7000122070312	1095.800048828125
1350	3.7735927581747593	137	115	-365.163818359375	-517.25	1112.760009765625
1350	3.7633342623671115	136	120	-485.57550048828125	-518.8599853515625	1123.5
1350	3.7691825509031833	136	125	-576.3349609375	-522.7999877929688	1131.469970703125
1350	3.7688948988874973	136	130	-652.6998291015625	-525.3599853515625	1135.56005859375
1350	3.7681279063185276	136	135	-717.5717163085938	-526.3200073242188	1136.8900146484375
1400	0.6619126041743417	51	20	1328.6409912109375	-133.45999145507812	573.8199462890625
1400	1.0274795730921884	70	25	1199.1654052734375	-247.75999450683594	719.179931640625
1400	1.21491281589004	77	30	1110.52685546875	-290.16998291015625	750.7099609375
1400	1.4010037620875497	83	35	1008.0621337890625	-318.17999267578125	772.39990234375
1400	1.5953400015791477	90	40	901.4249877929688	-347.07000732421875	793.68994140625
1400	1.7869918227156223	96	45	785.62353515625	-361.5899963378906	814.0299072265625
1400	1.980944383140427	102	50	667.1460571289062	-371.7099914550781	838.3499755859375
1400	2.1772940039595188	108	55	548.4541625976562	-380.17999267578125	868.3099365234375
1400	2.3832309126814426	115	60	439.6350402832031	-393.7599792480469	902.9099731445312
1400	2.5902223467787326	122	65	335.77044677734375	-411.6399841308594	944.1099243164062
1400	2.8084312558134616	131	70	257.2773742675781	-443.2099914550781	987.8899536132812
1400	2.99087904691301	140	75	202.24195861816406	-483.6199951171875	1031.469970703125
1400	2.7290476441343845	142	80	261.14166259765625	-510.79998779296875	1066.260009765625
1400	2.760398375984055	145	85	269.2241516113281	-539.5499877929688	1082.8199462890625
1400	2.871995556350571	150	90	277.7690734863281	-570.219970703125	1083.659912109375
1400	3.1166654705961765	155	95	252.62551879882812	-593.8699951171875	1069.919921875
1400	3.787590312953812	154	100	105.37919616699219	-551.3900146484375	1063.3299560546875
1400	3.85796170234285	145	105	-36.95525360107422	-528.97998046875	1107.3499755859375
1400	3.7761813282927097	139	110	-232.47528076171875	-521.239990234375	1135.919921875
1400	3.754705595966202	137	115	-387.2432861328125	-520.7899780273438	1152.64990234375
1400	3.744543004031998	136	120	-508.39898681640625	-522.3699951171875	1163.25
1400	3.750007796283585	136	125	-599.68408203125	-526.2099609375	1171.330078125
1400	3.7491448998411716	136	130	-676.5552978515625	-528.75	1175.489990234375
1400	3.7481861591299594	136	135	-741.9036865234375	-529.7099609375	1176.830078125
1450	0.6577901085230966	52	20	1352.212158203125	-139.3000030517578	597.260009765625
1450	1.0153035362574716	70	25	1219.437255859375	-248.3300018310547	736.8399658203125
1450	1.2012986381861825	77	30	1129.5289306640625	-291.2900085449219	769.530029296875
